[ 2015-02-11T00:00:37+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ route_check ] --START--
[ 2015-02-11T00:00:48+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run TokenBuild Behavior [ RunTime:0.000606s ]
[ 2015-02-11T00:00:48+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000538s ]
[ 2015-02-11T00:00:48+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run ShowRuntime Behavior [ RunTime:0.001511s ]
[ 2015-02-11T00:00:48+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003517s ]
[ 2015-02-11T00:00:48+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ view_end ] --START--
[ 2015-02-11T00:00:48+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run ShowPageTrace Behavior [ RunTime:0.000796s ]
[ 2015-02-11T00:00:48+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ view_end ] --END-- [ RunTime:0.000922s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Tag[ route_check ] --START--
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Run CheckRoute Behavior [ RunTime:0.002589s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002996s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000790s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000902s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | SQL: SHOW COLUMNS FROM `think_memo` [ RunTime:0.017723s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | SQL: SELECT * FROM `think_memo` WHERE id=6 LIMIT 1   [ RunTime:0.004564s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Tag[ view_template ] --START--
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Run LocationTemplate Behavior [ RunTime:0.000697s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000778s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | NOTIC: [8] Undefined index:  dashboard d0cc88df1229a2e1d495c65057792085.php 第 38 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | NOTIC: [8] Undefined index:  new_memo d0cc88df1229a2e1d495c65057792085.php 第 46 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | NOTIC: [8] Undefined index:  manage_memo d0cc88df1229a2e1d495c65057792085.php 第 47 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | NOTIC: [8] Undefined index:  article d0cc88df1229a2e1d495c65057792085.php 第 52 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | NOTIC: [8] Undefined index:  new_article d0cc88df1229a2e1d495c65057792085.php 第 54 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | NOTIC: [8] Undefined index:  manage_article d0cc88df1229a2e1d495c65057792085.php 第 55 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | NOTIC: [8] Undefined index:  manage_draft d0cc88df1229a2e1d495c65057792085.php 第 56 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Run ParseTemplate Behavior [ RunTime:0.025515s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025624s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Run ContentReplace Behavior [ RunTime:0.000583s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Run TokenBuild Behavior [ RunTime:0.000561s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000941s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Run ShowRuntime Behavior [ RunTime:0.001893s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004281s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Tag[ view_end ] --START--
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000659s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/6 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000760s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ route_check ] --START--
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run CheckRoute Behavior [ RunTime:0.001188s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ route_check ] --END-- [ RunTime:0.001362s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000753s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000867s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | SQL: SHOW COLUMNS FROM `think_memo` [ RunTime:0.054093s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | SQL: SELECT * FROM `think_memo` WHERE id=resources LIMIT 1   [ RunTime:0.084448s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ view_template ] --START--
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run LocationTemplate Behavior [ RunTime:0.000580s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ view_template ] --END-- [ RunTime:0.000641s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | NOTIC: [8] Undefined index:  dashboard d0cc88df1229a2e1d495c65057792085.php 第 38 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | NOTIC: [8] Undefined index:  new_memo d0cc88df1229a2e1d495c65057792085.php 第 46 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | NOTIC: [8] Undefined index:  manage_memo d0cc88df1229a2e1d495c65057792085.php 第 47 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | NOTIC: [8] Undefined index:  article d0cc88df1229a2e1d495c65057792085.php 第 52 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | NOTIC: [8] Undefined index:  new_article d0cc88df1229a2e1d495c65057792085.php 第 54 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | NOTIC: [8] Undefined index:  manage_article d0cc88df1229a2e1d495c65057792085.php 第 55 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | NOTIC: [8] Undefined index:  manage_draft d0cc88df1229a2e1d495c65057792085.php 第 56 行.
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run ParseTemplate Behavior [ RunTime:0.014613s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014681s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run ContentReplace Behavior [ RunTime:0.000347s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run TokenBuild Behavior [ RunTime:0.000385s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000205s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run ShowRuntime Behavior [ RunTime:0.001011s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002095s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ view_end ] --START--
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Run ShowPageTrace Behavior [ RunTime:0.000532s ]
[ 2015-02-11T00:02:05+08:00 ] /thinkphpTest/admin.php/Memo/edit/id/resources/images/closelabel.gif | INFO: Tag[ view_end ] --END-- [ RunTime:0.000627s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Tag[ route_check ] --START--
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Run CheckRoute Behavior [ RunTime:0.001393s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Tag[ route_check ] --END-- [ RunTime:0.001503s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002209s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002323s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | SQL: SHOW COLUMNS FROM `think_memo` [ RunTime:0.006557s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | SQL: UPDATE `think_memo` SET `keyword`='js不起作用',`content`='new memo页面js不起作用',`lastModifyTime`='2015-02-11 00:02:08' WHERE id=6 [ RunTime:0.103387s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Tag[ view_template ] --START--
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Run LocationTemplate Behavior [ RunTime:0.003895s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Tag[ view_template ] --END-- [ RunTime:0.004009s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Run ParseTemplate Behavior [ RunTime:0.011891s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011989s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Run ContentReplace Behavior [ RunTime:0.000914s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Run TokenBuild Behavior [ RunTime:0.000862s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000727s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Run ShowRuntime Behavior [ RunTime:0.001459s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004150s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Tag[ view_end ] --START--
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Run ShowPageTrace Behavior [ RunTime:0.001011s ]
[ 2015-02-11T00:02:08+08:00 ] /thinkphpTest/admin.php/Memo/update | INFO: Tag[ view_end ] --END-- [ RunTime:0.001084s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ route_check ] --START--
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run CheckRoute Behavior [ RunTime:0.003266s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.003843s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000970s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001254s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | SQL: SHOW COLUMNS FROM `think_memo` [ RunTime:0.004215s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | SQL: SELECT COUNT(*) AS tp_count FROM `think_memo` LIMIT 1   [ RunTime:0.005183s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | SQL: SELECT * FROM `think_memo` LIMIT 0,6   [ RunTime:0.000328s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_template ] --START--
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000848s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000909s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  dashboard d9b8e9922ed5a841e061ac08a09c8294.php 第 35 行.
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  new_memo d9b8e9922ed5a841e061ac08a09c8294.php 第 43 行.
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  article d9b8e9922ed5a841e061ac08a09c8294.php 第 49 行.
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  new_article d9b8e9922ed5a841e061ac08a09c8294.php 第 51 行.
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  manage_article d9b8e9922ed5a841e061ac08a09c8294.php 第 52 行.
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  manage_draft d9b8e9922ed5a841e061ac08a09c8294.php 第 53 行.
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run ParseTemplate Behavior [ RunTime:0.019654s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019758s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run ContentReplace Behavior [ RunTime:0.000742s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run TokenBuild Behavior [ RunTime:0.001166s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000904s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001783s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005436s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_end ] --START--
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000502s ]
[ 2015-02-11T00:02:09+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000583s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ route_check ] --START--
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run CheckRoute Behavior [ RunTime:0.001529s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001677s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000948s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001009s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | SQL: SHOW COLUMNS FROM `think_memo` [ RunTime:0.004086s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | SQL: SELECT COUNT(*) AS tp_count FROM `think_memo` LIMIT 1   [ RunTime:0.009352s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | SQL: SELECT * FROM `think_memo` LIMIT 0,6   [ RunTime:0.000205s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_template ] --START--
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001214s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001276s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  dashboard d9b8e9922ed5a841e061ac08a09c8294.php 第 35 行.
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  new_memo d9b8e9922ed5a841e061ac08a09c8294.php 第 43 行.
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  article d9b8e9922ed5a841e061ac08a09c8294.php 第 49 行.
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  new_article d9b8e9922ed5a841e061ac08a09c8294.php 第 51 行.
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  manage_article d9b8e9922ed5a841e061ac08a09c8294.php 第 52 行.
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  manage_draft d9b8e9922ed5a841e061ac08a09c8294.php 第 53 行.
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  LastModifyTime d9b8e9922ed5a841e061ac08a09c8294.php 第 140 行.
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run ParseTemplate Behavior [ RunTime:0.023751s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023831s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run ContentReplace Behavior [ RunTime:0.002594s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run TokenBuild Behavior [ RunTime:0.003195s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000752s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001228s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008271s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_end ] --START--
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000829s ]
[ 2015-02-11T00:02:47+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000886s ]
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ route_check ] --START--
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run CheckRoute Behavior [ RunTime:0.001716s ]
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001911s ]
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001278s ]
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001363s ]
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | SQL: SHOW COLUMNS FROM `think_memo` [ RunTime:0.004087s ]
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | SQL: SELECT COUNT(*) AS tp_count FROM `think_memo` LIMIT 1   [ RunTime:0.009079s ]
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | SQL: SELECT * FROM `think_memo` LIMIT 0,6   [ RunTime:0.000218s ]
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_template ] --START--
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001242s ]
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001304s ]
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T00:03:25+08:00 ] /thinkphpTest/admin.php/Memo/index | NOTIC: [8] Undefined index:  dashboard d9b8e9922ed5a841e061ac08a09c8294.php 第 35 行.
